Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Feb 11, 2026 2:00 PM;Feb 11, 2026 3:00 PM;68,198.01;44,437.54
Feb 11, 2026 3:00 PM;Feb 11, 2026 4:00 PM;67,493.32;45,486.39
Feb 11, 2026 4:00 PM;Feb 11, 2026 5:00 PM;67,994.25;47,454.90
Feb 11, 2026 5:00 PM;Feb 11, 2026 6:00 PM;69,465.95;48,946.55
Feb 11, 2026 6:00 PM;Feb 11, 2026 7:00 PM;70,281.25;48,758.72
Feb 11, 2026 7:00 PM;Feb 11, 2026 8:00 PM;68,801.04;46,146.06
Feb 11, 2026 8:00 PM;Feb 11, 2026 9:00 PM;65,421.35;41,666.82
Feb 11, 2026 9:00 PM;Feb 11, 2026 10:00 PM;61,741.83;37,196.10
Feb 11, 2026 10:00 PM;Feb 11, 2026 11:00 PM;58,662.33;33,918.93
Feb 11, 2026 11:00 PM;Feb 12, 2026 12:00 AM;55,212.13;30,469.85
Feb 12, 2026 12:00 AM;Feb 12, 2026 1:00 AM;52,363.43;28,034.37
Feb 12, 2026 1:00 AM;Feb 12, 2026 2:00 AM;50,377.01;26,620.97
Feb 12, 2026 2:00 AM;Feb 12, 2026 3:00 AM;49,716.05;26,314.34
Feb 12, 2026 3:00 AM;Feb 12, 2026 4:00 AM;49,735.29;26,302.20
Feb 12, 2026 4:00 AM;Feb 12, 2026 5:00 AM;50,563.01;27,033.41
Feb 12, 2026 5:00 AM;Feb 12, 2026 6:00 AM;53,999.81;30,601.55
Feb 12, 2026 6:00 AM;Feb 12, 2026 7:00 AM;60,737.68;37,288.85
Feb 12, 2026 7:00 AM;Feb 12, 2026 8:00 AM;66,512.53;43,337.50
Feb 12, 2026 8:00 AM;Feb 12, 2026 9:00 AM;69,447.25;45,664.59
Feb 12, 2026 9:00 AM;Feb 12, 2026 10:00 AM;70,384.63;45,059.39
Feb 12, 2026 10:00 AM;Feb 12, 2026 11:00 AM;71,075.80;44,186.94
Feb 12, 2026 11:00 AM;Feb 12, 2026 12:00 PM;71,280.52;43,220.98
Feb 12, 2026 12:00 PM;Feb 12, 2026 1:00 PM;70,813.59;42,512.80
Feb 12, 2026 1:00 PM;Feb 12, 2026 2:00 PM;69,808.63;42,299.79
Feb 12, 2026 2:00 PM;Feb 12, 2026 3:00 PM;68,402.41;42,267.21
Feb 12, 2026 3:00 PM;Feb 12, 2026 4:00 PM;67,371.31;42,865.22
Feb 12, 2026 4:00 PM;Feb 12, 2026 5:00 PM;67,752.44;44,773.43
Feb 12, 2026 5:00 PM;Feb 12, 2026 6:00 PM;69,200.87;46,563.51
Feb 12, 2026 6:00 PM;Feb 12, 2026 7:00 PM;70,195.35;46,692.12
Feb 12, 2026 7:00 PM;Feb 12, 2026 8:00 PM;68,687.19;44,131.10
Feb 12, 2026 8:00 PM;Feb 12, 2026 9:00 PM;65,152.85;39,688.47
Feb 12, 2026 9:00 PM;Feb 12, 2026 10:00 PM;61,999.13;35,913.93
Feb 12, 2026 10:00 PM;Feb 12, 2026 11:00 PM;58,798.72;32,434.27
Feb 12, 2026 11:00 PM;Feb 13, 2026 12:00 AM;55,249.46;28,354.26
Feb 13, 2026 12:00 AM;Feb 13, 2026 1:00 AM;52,099.81;21,206.06
Feb 13, 2026 1:00 AM;Feb 13, 2026 2:00 AM;50,435.97;19,938.43
Feb 13, 2026 2:00 AM;Feb 13, 2026 3:00 AM;49,934.57;20,032.01
Feb 13, 2026 3:00 AM;Feb 13, 2026 4:00 AM;50,386.25;21,149.65
Feb 13, 2026 4:00 AM;Feb 13, 2026 5:00 AM;51,500.86;23,119.45
Feb 13, 2026 5:00 AM;Feb 13, 2026 6:00 AM;55,123.58;27,835.51
Feb 13, 2026 6:00 AM;Feb 13, 2026 7:00 AM;61,661.92;35,633.88
Feb 13, 2026 7:00 AM;Feb 13, 2026 8:00 AM;67,484.98;43,680.55
Feb 13, 2026 8:00 AM;Feb 13, 2026 9:00 AM;70,240.90;47,008.62
Feb 13, 2026 9:00 AM;Feb 13, 2026 10:00 AM;70,908.84;46,317.46
Feb 13, 2026 10:00 AM;Feb 13, 2026 11:00 AM;71,463.83;45,574.82
Feb 13, 2026 11:00 AM;Feb 13, 2026 12:00 PM;71,660.51;45,369.18
Feb 13, 2026 12:00 PM;Feb 13, 2026 1:00 PM;70,854.02;45,303.24
Feb 13, 2026 1:00 PM;Feb 13, 2026 2:00 PM;69,264.44;45,768.83
Feb 13, 2026 2:00 PM;Feb 13, 2026 3:00 PM;67,700.72;47,873.75
Feb 13, 2026 3:00 PM;Feb 13, 2026 4:00 PM;66,819.22;51,628.97
Feb 13, 2026 4:00 PM;Feb 13, 2026 5:00 PM;67,222.77;56,233.78
Feb 13, 2026 5:00 PM;Feb 13, 2026 6:00 PM;68,798.43;59,727.76
Feb 13, 2026 6:00 PM;Feb 13, 2026 7:00 PM;69,350.63;60,153.28
Feb 13, 2026 7:00 PM;Feb 13, 2026 8:00 PM;67,591.20;58,152.06
Feb 13, 2026 8:00 PM;Feb 13, 2026 9:00 PM;64,178.54;54,768.27
Feb 13, 2026 9:00 PM;Feb 13, 2026 10:00 PM;60,391.40;51,103.61
Feb 13, 2026 10:00 PM;Feb 13, 2026 11:00 PM;57,429.05;48,249.64
Feb 13, 2026 11:00 PM;Feb 14, 2026 12:00 AM;54,045.38;44,756.26
Feb 14, 2026 12:00 AM;Feb 14, 2026 1:00 AM;50,616.40;38,967.40
Feb 14, 2026 1:00 AM;Feb 14, 2026 2:00 AM;48,441.25;36,017.91
Feb 14, 2026 2:00 AM;Feb 14, 2026 3:00 AM;47,357.60;34,448.05
Feb 14, 2026 3:00 AM;Feb 14, 2026 4:00 AM;47,052.82;33,958.10
Feb 14, 2026 4:00 AM;Feb 14, 2026 5:00 AM;46,977.32;33,758.04
Feb 14, 2026 5:00 AM;Feb 14, 2026 6:00 AM;48,188.37;34,814.42
Feb 14, 2026 6:00 AM;Feb 14, 2026 7:00 AM;49,952.53;36,532.27
Feb 14, 2026 7:00 AM;Feb 14, 2026 8:00 AM;52,664.64;39,536.39
Feb 14, 2026 8:00 AM;Feb 14, 2026 9:00 AM;55,840.27;42,039.69
Feb 14, 2026 9:00 AM;Feb 14, 2026 10:00 AM;57,992.38;42,500.25
Feb 14, 2026 10:00 AM;Feb 14, 2026 11:00 AM;59,619.84;42,223.21
Feb 14, 2026 11:00 AM;Feb 14, 2026 12:00 PM;60,087.39;41,563.09
Feb 14, 2026 12:00 PM;Feb 14, 2026 1:00 PM;59,447.10;41,087.83
Feb 14, 2026 1:00 PM;Feb 14, 2026 2:00 PM;57,838.21;40,490.60
Feb 14, 2026 2:00 PM;Feb 14, 2026 3:00 PM;56,401.15;40,559.30
Feb 14, 2026 3:00 PM;Feb 14, 2026 4:00 PM;56,056.51;42,224.06
Feb 14, 2026 4:00 PM;Feb 14, 2026 5:00 PM;57,287.45;45,747.40
Feb 14, 2026 5:00 PM;Feb 14, 2026 6:00 PM;59,397.87;49,417.32
Feb 14, 2026 6:00 PM;Feb 14, 2026 7:00 PM;60,797.31;51,402.00
Feb 14, 2026 7:00 PM;Feb 14, 2026 8:00 PM;59,762.83;51,002.02
Feb 14, 2026 8:00 PM;Feb 14, 2026 9:00 PM;56,936.34;48,982.45
Feb 14, 2026 9:00 PM;Feb 14, 2026 10:00 PM;54,171.30;47,101.62
Feb 14, 2026 10:00 PM;Feb 14, 2026 11:00 PM;52,216.09;45,899.04
Feb 14, 2026 11:00 PM;Feb 15, 2026 12:00 AM;49,492.66;43,752.43
Feb 15, 2026 12:00 AM;Feb 15, 2026 1:00 AM;48,292.92;43,302.48
Feb 15, 2026 1:00 AM;Feb 15, 2026 2:00 AM;46,523.29;41,517.94
Feb 15, 2026 2:00 AM;Feb 15, 2026 3:00 AM;45,688.87;40,499.56
Feb 15, 2026 3:00 AM;Feb 15, 2026 4:00 AM;45,338.92;39,839.62
Feb 15, 2026 4:00 AM;Feb 15, 2026 5:00 AM;45,641.75;39,729.79
Feb 15, 2026 5:00 AM;Feb 15, 2026 6:00 AM;46,127.06;39,680.75
Feb 15, 2026 6:00 AM;Feb 15, 2026 7:00 AM;47,616.42;40,370.49
Feb 15, 2026 7:00 AM;Feb 15, 2026 8:00 AM;50,103.12;41,388.43
Feb 15, 2026 8:00 AM;Feb 15, 2026 9:00 AM;52,924.03;39,431.97
Feb 15, 2026 9:00 AM;Feb 15, 2026 10:00 AM;55,618.30;34,634.12
Feb 15, 2026 10:00 AM;Feb 15, 2026 11:00 AM;57,161.50;29,065.92
Feb 15, 2026 11:00 AM;Feb 15, 2026 12:00 PM;58,443.61;25,037.06
Feb 15, 2026 12:00 PM;Feb 15, 2026 1:00 PM;58,615.57;22,415.19
Feb 15, 2026 1:00 PM;Feb 15, 2026 2:00 PM;57,504.24;20,831.89
Feb 15, 2026 2:00 PM;Feb 15, 2026 3:00 PM;55,955.64;21,051.47
Feb 15, 2026 3:00 PM;Feb 15, 2026 4:00 PM;56,034.90;24,762.28
Feb 15, 2026 4:00 PM;Feb 15, 2026 5:00 PM;57,430.92;29,470.18
Feb 15, 2026 5:00 PM;Feb 15, 2026 6:00 PM;60,761.77;32,219.70
Feb 15, 2026 6:00 PM;Feb 15, 2026 7:00 PM;62,022.95;29,528.93
Feb 15, 2026 7:00 PM;Feb 15, 2026 8:00 PM;60,742.43;24,768.11
Feb 15, 2026 8:00 PM;Feb 15, 2026 9:00 PM;58,472.25;20,028.51
Feb 15, 2026 9:00 PM;Feb 15, 2026 10:00 PM;56,160.96;16,334.69
Feb 15, 2026 10:00 PM;Feb 15, 2026 11:00 PM;54,219.53;14,595.75
Feb 15, 2026 11:00 PM;Feb 16, 2026 12:00 AM;51,663.93;11,561.79
Feb 16, 2026 12:00 AM;Feb 16, 2026 1:00 AM;47,989.63;8,319.69
Feb 16, 2026 1:00 AM;Feb 16, 2026 2:00 AM;46,764.19;7,039.15
Feb 16, 2026 2:00 AM;Feb 16, 2026 3:00 AM;46,526.48;6,928.04
Feb 16, 2026 3:00 AM;Feb 16, 2026 4:00 AM;46,987.43;7,675.74
Feb 16, 2026 4:00 AM;Feb 16, 2026 5:00 AM;48,529.80;9,635.83
Feb 16, 2026 5:00 AM;Feb 16, 2026 6:00 AM;52,314.04;13,985.26
Feb 16, 2026 6:00 AM;Feb 16, 2026 7:00 AM;58,515.60;20,284.39
Feb 16, 2026 7:00 AM;Feb 16, 2026 8:00 AM;63,809.70;27,127.38
Feb 16, 2026 8:00 AM;Feb 16, 2026 9:00 AM;67,110.57;30,528.56
Feb 16, 2026 9:00 AM;Feb 16, 2026 10:00 AM;68,019.66;30,588.60
Feb 16, 2026 10:00 AM;Feb 16, 2026 11:00 AM;68,560.50;30,499.83
Feb 16, 2026 11:00 AM;Feb 16, 2026 12:00 PM;68,979.77;30,800.51
Feb 16, 2026 12:00 PM;Feb 16, 2026 1:00 PM;68,767.87;31,719.19
Feb 16, 2026 1:00 PM;Feb 16, 2026 2:00 PM;67,670.75;32,965.71
Feb 16, 2026 2:00 PM;Feb 16, 2026 3:00 PM;66,106.24;34,852.16
Feb 16, 2026 3:00 PM;Feb 16, 2026 4:00 PM;65,668.32;38,557.20
Feb 16, 2026 4:00 PM;Feb 16, 2026 5:00 PM;66,536.30;43,103.36
Feb 16, 2026 5:00 PM;Feb 16, 2026 6:00 PM;68,961.44;47,533.45
Feb 16, 2026 6:00 PM;Feb 16, 2026 7:00 PM;69,635.52;48,478.78
Feb 16, 2026 7:00 PM;Feb 16, 2026 8:00 PM;67,631.21;46,304.98
Feb 16, 2026 8:00 PM;Feb 16, 2026 9:00 PM;64,536.07;43,032.01
Feb 16, 2026 9:00 PM;Feb 16, 2026 10:00 PM;61,150.81;39,795.76
Feb 16, 2026 10:00 PM;Feb 16, 2026 11:00 PM;58,065.58;37,293.92
Feb 16, 2026 11:00 PM;Feb 17, 2026 12:00 AM;54,476.89;34,059.22
Feb 17, 2026 12:00 AM;Feb 17, 2026 1:00 AM;51,865.26;34,994.77
Feb 17, 2026 1:00 AM;Feb 17, 2026 2:00 AM;50,209.63;33,485.21
Feb 17, 2026 2:00 AM;Feb 17, 2026 3:00 AM;49,829.29;32,898.20
Feb 17, 2026 3:00 AM;Feb 17, 2026 4:00 AM;49,972.42;32,757.90
Feb 17, 2026 4:00 AM;Feb 17, 2026 5:00 AM;51,291.48;33,932.71
Feb 17, 2026 5:00 AM;Feb 17, 2026 6:00 AM;54,708.07;37,267.46
Feb 17, 2026 6:00 AM;Feb 17, 2026 7:00 AM;60,834.67;43,186.45
Feb 17, 2026 7:00 AM;Feb 17, 2026 8:00 AM;66,771.85;48,958.68
Feb 17, 2026 8:00 AM;Feb 17, 2026 9:00 AM;70,072.39;50,694.83
Feb 17, 2026 9:00 AM;Feb 17, 2026 10:00 AM;70,457.25;48,251.99
Feb 17, 2026 10:00 AM;Feb 17, 2026 11:00 AM;70,463.52;45,439.24
Feb 17, 2026 11:00 AM;Feb 17, 2026 12:00 PM;70,829.43;43,478.69
Feb 17, 2026 12:00 PM;Feb 17, 2026 1:00 PM;70,205.27;41,291.49
Feb 17, 2026 1:00 PM;Feb 17, 2026 2:00 PM;69,085.55;39,573.17
Feb 17, 2026 2:00 PM;Feb 17, 2026 3:00 PM;67,489.94;38,842.55
Feb 17, 2026 3:00 PM;Feb 17, 2026 4:00 PM;66,823.82;41,125.65
Feb 17, 2026 4:00 PM;Feb 17, 2026 5:00 PM;67,101.30;44,807.50
Feb 17, 2026 5:00 PM;Feb 17, 2026 6:00 PM;68,989.86;47,641.30
Feb 17, 2026 6:00 PM;Feb 17, 2026 7:00 PM;70,491.88;47,714.27
Feb 17, 2026 7:00 PM;Feb 17, 2026 8:00 PM;69,081.02;44,942.39
Feb 17, 2026 8:00 PM;Feb 17, 2026 9:00 PM;65,581.18;40,420.30
Feb 17, 2026 9:00 PM;Feb 17, 2026 10:00 PM;61,952.92;36,363.39
Feb 17, 2026 10:00 PM;Feb 17, 2026 11:00 PM;58,605.98;33,623.35
Feb 17, 2026 11:00 PM;Feb 18, 2026 12:00 AM;55,177.58;31,140.22
Feb 18, 2026 12:00 AM;Feb 18, 2026 1:00 AM;51,734.76;32,349.50
Feb 18, 2026 1:00 AM;Feb 18, 2026 2:00 AM;49,716.59;32,244.58
Feb 18, 2026 2:00 AM;Feb 18, 2026 3:00 AM;48,997.86;33,683.67
Feb 18, 2026 3:00 AM;Feb 18, 2026 4:00 AM;49,461.25;36,345.07
Feb 18, 2026 4:00 AM;Feb 18, 2026 5:00 AM;51,138.37;40,332.90
Feb 18, 2026 5:00 AM;Feb 18, 2026 6:00 AM;53,898.62;45,373.07
Feb 18, 2026 6:00 AM;Feb 18, 2026 7:00 AM;59,303.86;52,632.86
Feb 18, 2026 7:00 AM;Feb 18, 2026 8:00 AM;64,745.43;59,338.20
Feb 18, 2026 8:00 AM;Feb 18, 2026 9:00 AM;67,555.07;61,341.91
Feb 18, 2026 9:00 AM;Feb 18, 2026 10:00 AM;68,009.58;59,290.90
Feb 18, 2026 10:00 AM;Feb 18, 2026 11:00 AM;68,151.59;56,066.83
Feb 18, 2026 11:00 AM;Feb 18, 2026 12:00 PM;68,338.43;52,965.62
Feb 18, 2026 12:00 PM;Feb 18, 2026 1:00 PM;67,694.68;50,199.60
Feb 18, 2026 1:00 PM;Feb 18, 2026 2:00 PM;66,552.58;48,592.26
Feb 18, 2026 2:00 PM;Feb 18, 2026 3:00 PM;65,085.32;48,615.21
Feb 18, 2026 3:00 PM;Feb 18, 2026 4:00 PM;64,760.19;51,181.50
Feb 18, 2026 4:00 PM;Feb 18, 2026 5:00 PM;65,318.86;54,254.03
Feb 18, 2026 5:00 PM;Feb 18, 2026 6:00 PM;67,321.79;55,996.91
Feb 18, 2026 6:00 PM;Feb 18, 2026 7:00 PM;68,528.74;54,390.93
Feb 18, 2026 7:00 PM;Feb 18, 2026 8:00 PM;67,270.14;50,288.75
Feb 18, 2026 8:00 PM;Feb 18, 2026 9:00 PM;64,283.51;44,737.27
Feb 18, 2026 9:00 PM;Feb 18, 2026 10:00 PM;60,604.87;39,176.09
Feb 18, 2026 10:00 PM;Feb 18, 2026 11:00 PM;57,089.89;34,807.84
Feb 18, 2026 11:00 PM;Feb 19, 2026 12:00 AM;53,453.69;30,348.35
Feb 19, 2026 12:00 AM;Feb 19, 2026 1:00 AM;52,619.02;25,234.60
Feb 19, 2026 1:00 AM;Feb 19, 2026 2:00 AM;50,790.92;22,549.80
Feb 19, 2026 2:00 AM;Feb 19, 2026 3:00 AM;50,241.62;21,248.79
Feb 19, 2026 3:00 AM;Feb 19, 2026 4:00 AM;50,735.21;21,129.83
Feb 19, 2026 4:00 AM;Feb 19, 2026 5:00 AM;51,986.21;21,998.91
Feb 19, 2026 5:00 AM;Feb 19, 2026 6:00 AM;55,739.94;25,507.77
Feb 19, 2026 6:00 AM;Feb 19, 2026 7:00 AM;62,082.35;31,260.49
Feb 19, 2026 7:00 AM;Feb 19, 2026 8:00 AM;67,215.36;36,336.59
Feb 19, 2026 8:00 AM;Feb 19, 2026 9:00 AM;69,923.09;37,761.70
Feb 19, 2026 9:00 AM;Feb 19, 2026 10:00 AM;70,434.20;36,598.12
Feb 19, 2026 10:00 AM;Feb 19, 2026 11:00 AM;70,809.60;35,365.18
Feb 19, 2026 11:00 AM;Feb 19, 2026 12:00 PM;71,006.65;34,143.06
Feb 19, 2026 12:00 PM;Feb 19, 2026 1:00 PM;70,861.93;33,278.43
Feb 19, 2026 1:00 PM;Feb 19, 2026 2:00 PM;69,816.98;32,135.10
Feb 19, 2026 2:00 PM;Feb 19, 2026 3:00 PM;68,760.58;32,014.26
Feb 19, 2026 3:00 PM;Feb 19, 2026 4:00 PM;68,143.25;34,087.83
Feb 19, 2026 4:00 PM;Feb 19, 2026 5:00 PM;69,052.07;37,731.97
Feb 19, 2026 5:00 PM;Feb 19, 2026 6:00 PM;71,067.05;40,730.69
Feb 19, 2026 6:00 PM;Feb 19, 2026 7:00 PM;71,435.25;40,595.30
Feb 19, 2026 7:00 PM;Feb 19, 2026 8:00 PM;69,422.09;38,320.38
Feb 19, 2026 8:00 PM;Feb 19, 2026 9:00 PM;66,083.54;35,426.71
Feb 19, 2026 9:00 PM;Feb 19, 2026 10:00 PM;62,002.38;32,096.32
Feb 19, 2026 10:00 PM;Feb 19, 2026 11:00 PM;58,515.61;29,901.62
Feb 19, 2026 11:00 PM;Feb 20, 2026 12:00 AM;55,042.90;27,387.41
Feb 20, 2026 12:00 AM;Feb 20, 2026 1:00 AM;52,539.42;26,877.61
Feb 20, 2026 1:00 AM;Feb 20, 2026 2:00 AM;50,891.03;26,509.98
Feb 20, 2026 2:00 AM;Feb 20, 2026 3:00 AM;50,424.51;27,803.28
Feb 20, 2026 3:00 AM;Feb 20, 2026 4:00 AM;50,680.38;29,663.56
Feb 20, 2026 4:00 AM;Feb 20, 2026 5:00 AM;51,701.87;31,216.22
Feb 20, 2026 5:00 AM;Feb 20, 2026 6:00 AM;55,334.57;34,615.65
Feb 20, 2026 6:00 AM;Feb 20, 2026 7:00 AM;61,304.86;39,871.46
Feb 20, 2026 7:00 AM;Feb 20, 2026 8:00 AM;66,986.05;44,577.07
Feb 20, 2026 8:00 AM;Feb 20, 2026 9:00 AM;69,197.04;42,255.97
Feb 20, 2026 9:00 AM;Feb 20, 2026 10:00 AM;69,808.33;36,388.67
Feb 20, 2026 10:00 AM;Feb 20, 2026 11:00 AM;70,719.26;32,132.82
Feb 20, 2026 11:00 AM;Feb 20, 2026 12:00 PM;70,847.30;29,405.94
Feb 20, 2026 12:00 PM;Feb 20, 2026 1:00 PM;70,349.28;28,459.67
Feb 20, 2026 1:00 PM;Feb 20, 2026 2:00 PM;69,066.13;28,780.47
Feb 20, 2026 2:00 PM;Feb 20, 2026 3:00 PM;67,916.02;31,061.42
Feb 20, 2026 3:00 PM;Feb 20, 2026 4:00 PM;67,330.54;34,933.33
Feb 20, 2026 4:00 PM;Feb 20, 2026 5:00 PM;67,739.06;38,725.03
Feb 20, 2026 5:00 PM;Feb 20, 2026 6:00 PM;68,933.59;39,676.17
Feb 20, 2026 6:00 PM;Feb 20, 2026 7:00 PM;69,308.64;36,784.95
Feb 20, 2026 7:00 PM;Feb 20, 2026 8:00 PM;67,520.20;31,954.60
Feb 20, 2026 8:00 PM;Feb 20, 2026 9:00 PM;64,039.48;25,581.30
Feb 20, 2026 9:00 PM;Feb 20, 2026 10:00 PM;60,013.14;19,323.96
Feb 20, 2026 10:00 PM;Feb 20, 2026 11:00 PM;56,873.94;15,443.38
Feb 20, 2026 11:00 PM;Feb 21, 2026 12:00 AM;53,735.58;11,393.64
Feb 21, 2026 12:00 AM;Feb 21, 2026 1:00 AM;52,109.67;11,248.57
Feb 21, 2026 1:00 AM;Feb 21, 2026 2:00 AM;50,479.13;9,065.39
Feb 21, 2026 2:00 AM;Feb 21, 2026 3:00 AM;49,350.53;7,514.40
Feb 21, 2026 3:00 AM;Feb 21, 2026 4:00 AM;48,990.00;6,842.98
Feb 21, 2026 4:00 AM;Feb 21, 2026 5:00 AM;48,975.31;6,534.46
Feb 21, 2026 5:00 AM;Feb 21, 2026 6:00 AM;50,498.29;7,778.02
Feb 21, 2026 6:00 AM;Feb 21, 2026 7:00 AM;52,791.13;9,060.04
Feb 21, 2026 7:00 AM;Feb 21, 2026 8:00 AM;55,199.35;12,009.36
Feb 21, 2026 8:00 AM;Feb 21, 2026 9:00 AM;58,012.17;14,291.36
Feb 21, 2026 9:00 AM;Feb 21, 2026 10:00 AM;60,437.89;15,168.95
Feb 21, 2026 10:00 AM;Feb 21, 2026 11:00 AM;61,938.69;14,751.32
Feb 21, 2026 11:00 AM;Feb 21, 2026 12:00 PM;62,287.23;13,245.04
Feb 21, 2026 12:00 PM;Feb 21, 2026 1:00 PM;61,527.57;11,548.26
Feb 21, 2026 1:00 PM;Feb 21, 2026 2:00 PM;59,907.95;10,535.90
Feb 21, 2026 2:00 PM;Feb 21, 2026 3:00 PM;58,392.86;11,881.84
Feb 21, 2026 3:00 PM;Feb 21, 2026 4:00 PM;57,909.23;16,910.04
Feb 21, 2026 4:00 PM;Feb 21, 2026 5:00 PM;59,654.79;25,134.61
Feb 21, 2026 5:00 PM;Feb 21, 2026 6:00 PM;61,140.70;31,499.47
Feb 21, 2026 6:00 PM;Feb 21, 2026 7:00 PM;61,617.31;33,913.24
Feb 21, 2026 7:00 PM;Feb 21, 2026 8:00 PM;60,673.02;33,699.50
Feb 21, 2026 8:00 PM;Feb 21, 2026 9:00 PM;58,200.73;31,142.99
Feb 21, 2026 9:00 PM;Feb 21, 2026 10:00 PM;55,453.20;27,909.45
Feb 21, 2026 10:00 PM;Feb 21, 2026 11:00 PM;53,483.89;25,290.61
Feb 21, 2026 11:00 PM;Feb 22, 2026 12:00 AM;50,615.83;21,091.72
Feb 22, 2026 12:00 AM;Feb 22, 2026 1:00 AM;47,719.13;16,106.42
Feb 22, 2026 1:00 AM;Feb 22, 2026 2:00 AM;46,078.40;14,366.99
Feb 22, 2026 2:00 AM;Feb 22, 2026 3:00 AM;45,132.25;13,150.53
Feb 22, 2026 3:00 AM;Feb 22, 2026 4:00 AM;44,677.54;12,197.23
Feb 22, 2026 4:00 AM;Feb 22, 2026 5:00 AM;44,783.02;11,848.31
Feb 22, 2026 5:00 AM;Feb 22, 2026 6:00 AM;45,550.09;11,602.50
Feb 22, 2026 6:00 AM;Feb 22, 2026 7:00 AM;47,354.73;11,706.33
Feb 22, 2026 7:00 AM;Feb 22, 2026 8:00 AM;49,925.57;13,300.55
Feb 22, 2026 8:00 AM;Feb 22, 2026 9:00 AM;52,650.22;14,076.01
Feb 22, 2026 9:00 AM;Feb 22, 2026 10:00 AM;55,047.80;14,062.97
Feb 22, 2026 10:00 AM;Feb 22, 2026 11:00 AM;56,738.80;13,295.95
Feb 22, 2026 11:00 AM;Feb 22, 2026 12:00 PM;57,697.16;12,125.74
Feb 22, 2026 12:00 PM;Feb 22, 2026 1:00 PM;57,431.44;10,277.25
Feb 22, 2026 1:00 PM;Feb 22, 2026 2:00 PM;56,054.00;7,918.41
Feb 22, 2026 2:00 PM;Feb 22, 2026 3:00 PM;54,749.88;7,369.84
Feb 22, 2026 3:00 PM;Feb 22, 2026 4:00 PM;54,868.61;9,139.02
Feb 22, 2026 4:00 PM;Feb 22, 2026 5:00 PM;56,241.42;12,032.19
Feb 22, 2026 5:00 PM;Feb 22, 2026 6:00 PM;59,459.51;16,661.28
Feb 22, 2026 6:00 PM;Feb 22, 2026 7:00 PM;61,405.10;19,339.72
Feb 22, 2026 7:00 PM;Feb 22, 2026 8:00 PM;60,833.42;19,061.00
Feb 22, 2026 8:00 PM;Feb 22, 2026 9:00 PM;58,838.54;16,941.89
Feb 22, 2026 9:00 PM;Feb 22, 2026 10:00 PM;56,116.11;14,374.61
Feb 22, 2026 10:00 PM;Feb 22, 2026 11:00 PM;53,755.64;13,242.73
Feb 22, 2026 11:00 PM;Feb 23, 2026 12:00 AM;51,271.94;11,462.00
Feb 23, 2026 12:00 AM;Feb 23, 2026 1:00 AM;47,776.91;8,283.41
Feb 23, 2026 1:00 AM;Feb 23, 2026 2:00 AM;46,324.33;7,888.39
Feb 23, 2026 2:00 AM;Feb 23, 2026 3:00 AM;45,896.21;8,243.59
Feb 23, 2026 3:00 AM;Feb 23, 2026 4:00 AM;46,189.33;8,877.90
Feb 23, 2026 4:00 AM;Feb 23, 2026 5:00 AM;47,410.88;10,035.74
Feb 23, 2026 5:00 AM;Feb 23, 2026 6:00 AM;52,361.83;14,768.64
Feb 23, 2026 6:00 AM;Feb 23, 2026 7:00 AM;61,144.97;22,526.39
Feb 23, 2026 7:00 AM;Feb 23, 2026 8:00 AM;67,337.57;27,853.84
Feb 23, 2026 8:00 AM;Feb 23, 2026 9:00 AM;69,848.58;26,979.22
Feb 23, 2026 9:00 AM;Feb 23, 2026 10:00 AM;69,780.07;21,464.71
Feb 23, 2026 10:00 AM;Feb 23, 2026 11:00 AM;69,562.23;15,233.84
Feb 23, 2026 11:00 AM;Feb 23, 2026 12:00 PM;69,196.66;9,968.43
Feb 23, 2026 12:00 PM;Feb 23, 2026 1:00 PM;67,762.61;6,621.29
Feb 23, 2026 1:00 PM;Feb 23, 2026 2:00 PM;66,323.09;5,568.09
Feb 23, 2026 2:00 PM;Feb 23, 2026 3:00 PM;65,334.49;7,433.21
Feb 23, 2026 3:00 PM;Feb 23, 2026 4:00 PM;65,287.32;12,212.26
Feb 23, 2026 4:00 PM;Feb 23, 2026 5:00 PM;66,382.63;18,975.62
Feb 23, 2026 5:00 PM;Feb 23, 2026 6:00 PM;68,361.90;25,877.38
Feb 23, 2026 6:00 PM;Feb 23, 2026 7:00 PM;70,027.55;29,745.99
Feb 23, 2026 7:00 PM;Feb 23, 2026 8:00 PM;68,021.61;28,948.84
Feb 23, 2026 8:00 PM;Feb 23, 2026 9:00 PM;64,260.33;25,912.32
Feb 23, 2026 9:00 PM;Feb 23, 2026 10:00 PM;60,796.52;23,616.97
Feb 23, 2026 10:00 PM;Feb 23, 2026 11:00 PM;57,412.23;22,457.26
Feb 23, 2026 11:00 PM;Feb 24, 2026 12:00 AM;53,844.21;21,071.52
Feb 24, 2026 12:00 AM;Feb 24, 2026 1:00 AM;51,060.33;20,828.71
Feb 24, 2026 1:00 AM;Feb 24, 2026 2:00 AM;49,451.63;22,873.36
Feb 24, 2026 2:00 AM;Feb 24, 2026 3:00 AM;48,928.54;25,998.26
Feb 24, 2026 3:00 AM;Feb 24, 2026 4:00 AM;49,468.62;29,992.84
Feb 24, 2026 4:00 AM;Feb 24, 2026 5:00 AM;50,500.52;34,319.86
