Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 23, 2020 4:00 AM;Mar 23, 2020 5:00 AM;46,787.50;47,988.00;1,200.50;24,212.75
Mar 23, 2020 5:00 AM;Mar 23, 2020 6:00 AM;50,055.00;51,037.50;982.50;28,369.00
Mar 23, 2020 6:00 AM;Mar 23, 2020 7:00 AM;55,316.75;58,754.00;3,437.25;32,908.25
Mar 23, 2020 7:00 AM;Mar 23, 2020 8:00 AM;60,052.00;63,698.25;3,646.25;33,910.75
Mar 23, 2020 8:00 AM;Mar 23, 2020 9:00 AM;62,700.00;66,148.00;3,448.00;29,808.75
Mar 23, 2020 9:00 AM;Mar 23, 2020 10:00 AM;63,552.50;64,317.50;765.00;22,010.75
Mar 23, 2020 10:00 AM;Mar 23, 2020 11:00 AM;65,141.75;67,141.75;2,000.00;16,506.25
Mar 23, 2020 11:00 AM;Mar 23, 2020 12:00 PM;66,331.25;67,763.00;1,431.75;14,824.00
Mar 23, 2020 12:00 PM;Mar 23, 2020 1:00 PM;65,116.75;65,631.50;514.75;14,847.25
Mar 23, 2020 1:00 PM;Mar 23, 2020 2:00 PM;63,550.25;64,765.50;1,215.25;17,040.75
Mar 23, 2020 2:00 PM;Mar 23, 2020 3:00 PM;61,954.75;63,337.25;1,382.50;20,355.00
Mar 23, 2020 3:00 PM;Mar 23, 2020 4:00 PM;61,251.75;62,147.75;896.00;25,850.00
Mar 23, 2020 4:00 PM;Mar 23, 2020 5:00 PM;59,871.25;60,942.50;1,071.25;32,618.00
Mar 23, 2020 5:00 PM;Mar 23, 2020 6:00 PM;60,325.50;60,869.00;543.50;41,325.75
Mar 23, 2020 6:00 PM;Mar 23, 2020 7:00 PM;62,404.25;65,698.00;3,293.75;46,822.50
Mar 23, 2020 7:00 PM;Mar 23, 2020 8:00 PM;64,916.25;67,852.00;2,935.75;46,292.25
Mar 23, 2020 8:00 PM;Mar 23, 2020 9:00 PM;62,018.50;64,678.25;2,659.75;39,913.25
Mar 23, 2020 9:00 PM;Mar 23, 2020 10:00 PM;58,964.75;60,473.25;1,508.50;35,228.50
Mar 23, 2020 10:00 PM;Mar 23, 2020 11:00 PM;56,517.25;57,417.00;899.75;32,317.00
Mar 23, 2020 11:00 PM;Mar 24, 2020 12:00 AM;53,553.75;54,132.75;579.00;29,314.75
Mar 24, 2020 12:00 AM;Mar 24, 2020 1:00 AM;50,742.75;52,052.75;1,310.00;27,153.50
Mar 24, 2020 1:00 AM;Mar 24, 2020 2:00 AM;49,183.25;50,352.50;1,169.25;26,021.50
Mar 24, 2020 2:00 AM;Mar 24, 2020 3:00 AM;48,645.00;50,985.50;2,340.50;26,584.75
Mar 24, 2020 3:00 AM;Mar 24, 2020 4:00 AM;48,242.50;50,008.25;1,765.75;28,297.00
Mar 24, 2020 4:00 AM;Mar 24, 2020 5:00 AM;48,620.25;49,487.50;867.25;31,196.25
Mar 24, 2020 5:00 AM;Mar 24, 2020 6:00 AM;51,285.00;52,147.00;862.00;34,600.75
Mar 24, 2020 6:00 AM;Mar 24, 2020 7:00 AM;56,013.50;59,005.50;2,992.00;37,821.75
Mar 24, 2020 7:00 AM;Mar 24, 2020 8:00 AM;60,095.75;63,708.50;3,612.75;37,771.25
Mar 24, 2020 8:00 AM;Mar 24, 2020 9:00 AM;62,504.25;65,255.25;2,751.00;34,821.50
Mar 24, 2020 9:00 AM;Mar 24, 2020 10:00 AM;62,983.50;63,875.25;891.75;27,573.75
Mar 24, 2020 10:00 AM;Mar 24, 2020 11:00 AM;64,627.50;66,135.50;1,508.00;21,933.50
Mar 24, 2020 11:00 AM;Mar 24, 2020 12:00 PM;65,313.25;65,826.75;513.50;20,054.00
Mar 24, 2020 12:00 PM;Mar 24, 2020 1:00 PM;65,142.25;66,103.00;960.75;19,437.25
Mar 24, 2020 1:00 PM;Mar 24, 2020 2:00 PM;63,109.00;64,540.50;1,431.50;19,339.25
Mar 24, 2020 2:00 PM;Mar 24, 2020 3:00 PM;61,212.25;62,307.50;1,095.25;21,171.50
Mar 24, 2020 3:00 PM;Mar 24, 2020 4:00 PM;59,697.25;59,796.00;98.75;25,584.00
Mar 24, 2020 4:00 PM;Mar 24, 2020 5:00 PM;58,789.75;59,214.75;425.00;32,273.50
Mar 24, 2020 5:00 PM;Mar 24, 2020 6:00 PM;59,787.00;60,964.00;1,177.00;41,359.50
Mar 24, 2020 6:00 PM;Mar 24, 2020 7:00 PM;62,037.50;65,224.75;3,187.25;46,757.75
Mar 24, 2020 7:00 PM;Mar 24, 2020 8:00 PM;64,350.50;67,531.50;3,181.00;44,868.25
Mar 24, 2020 8:00 PM;Mar 24, 2020 9:00 PM;61,419.25;62,404.25;985.00;38,202.50
Mar 24, 2020 9:00 PM;Mar 24, 2020 10:00 PM;58,803.50;59,546.50;743.00;34,103.00
Mar 24, 2020 10:00 PM;Mar 24, 2020 11:00 PM;56,261.50;56,556.00;294.50;31,391.75
Mar 24, 2020 11:00 PM;Mar 25, 2020 12:00 AM;53,063.00;53,747.50;684.50;28,034.00
Mar 25, 2020 12:00 AM;Mar 25, 2020 1:00 AM;50,971.50;52,949.50;1,978.00;26,336.75
Mar 25, 2020 1:00 AM;Mar 25, 2020 2:00 AM;48,795.00;50,237.25;1,442.25;25,285.25
Mar 25, 2020 2:00 AM;Mar 25, 2020 3:00 AM;48,058.25;49,513.25;1,455.00;25,774.50
Mar 25, 2020 3:00 AM;Mar 25, 2020 4:00 AM;48,476.75;50,788.00;2,311.25;27,672.25
Mar 25, 2020 4:00 AM;Mar 25, 2020 5:00 AM;49,109.25;50,715.75;1,606.50;30,050.75
Mar 25, 2020 5:00 AM;Mar 25, 2020 6:00 AM;51,865.50;52,454.50;589.00;34,063.25
Mar 25, 2020 6:00 AM;Mar 25, 2020 7:00 AM;55,941.75;56,922.25;980.50;38,174.25
Mar 25, 2020 7:00 AM;Mar 25, 2020 8:00 AM;60,308.00;62,978.00;2,670.00;39,915.00
Mar 25, 2020 8:00 AM;Mar 25, 2020 9:00 AM;62,663.50;64,761.50;2,098.00;38,018.00
Mar 25, 2020 9:00 AM;Mar 25, 2020 10:00 AM;63,260.00;64,224.75;964.75;31,064.00
Mar 25, 2020 10:00 AM;Mar 25, 2020 11:00 AM;63,734.50;64,442.50;708.00;25,283.75
Mar 25, 2020 11:00 AM;Mar 25, 2020 12:00 PM;64,817.25;65,697.50;880.25;23,452.00
Mar 25, 2020 12:00 PM;Mar 25, 2020 1:00 PM;64,615.00;66,177.25;1,562.25;21,667.75
Mar 25, 2020 1:00 PM;Mar 25, 2020 2:00 PM;62,697.50;65,322.50;2,625.00;20,052.50
Mar 25, 2020 2:00 PM;Mar 25, 2020 3:00 PM;60,836.50;63,388.75;2,552.25;20,093.50
Mar 25, 2020 3:00 PM;Mar 25, 2020 4:00 PM;59,730.50;61,706.75;1,976.25;23,176.50
Mar 25, 2020 4:00 PM;Mar 25, 2020 5:00 PM;58,630.25;59,571.00;940.75;28,276.00
Mar 25, 2020 5:00 PM;Mar 25, 2020 6:00 PM;59,303.25;60,891.00;1,587.75;36,169.25
Mar 25, 2020 6:00 PM;Mar 25, 2020 7:00 PM;61,493.25;64,373.75;2,880.50;41,533.00
Mar 25, 2020 7:00 PM;Mar 25, 2020 8:00 PM;64,206.50;66,798.50;2,592.00;41,504.00
Mar 25, 2020 8:00 PM;Mar 25, 2020 9:00 PM;60,953.50;63,690.75;2,737.25;35,997.25
Mar 25, 2020 9:00 PM;Mar 25, 2020 10:00 PM;57,930.50;58,713.50;783.00;32,713.50
Mar 25, 2020 10:00 PM;Mar 25, 2020 11:00 PM;55,386.50;55,879.25;492.75;31,264.00
Mar 25, 2020 11:00 PM;Mar 26, 2020 12:00 AM;52,337.25;52,923.25;586.00;29,371.25
Mar 26, 2020 12:00 AM;Mar 26, 2020 1:00 AM;49,223.75;50,009.25;785.50;27,148.25
Mar 26, 2020 1:00 AM;Mar 26, 2020 2:00 AM;47,283.75;47,918.75;635.00;26,533.50
Mar 26, 2020 2:00 AM;Mar 26, 2020 3:00 AM;46,446.25;47,569.25;1,123.00;26,592.25
Mar 26, 2020 3:00 AM;Mar 26, 2020 4:00 AM;46,940.75;48,733.25;1,792.50;28,014.00
Mar 26, 2020 4:00 AM;Mar 26, 2020 5:00 AM;47,977.50;49,206.50;1,229.00;29,191.50
Mar 26, 2020 5:00 AM;Mar 26, 2020 6:00 AM;50,311.00;50,839.75;528.75;31,178.00
Mar 26, 2020 6:00 AM;Mar 26, 2020 7:00 AM;54,814.25;55,598.75;784.50;35,426.50
Mar 26, 2020 7:00 AM;Mar 26, 2020 8:00 AM;58,642.50;61,219.75;2,577.25;36,746.00
Mar 26, 2020 8:00 AM;Mar 26, 2020 9:00 AM;60,930.25;62,383.75;1,453.50;34,897.75
Mar 26, 2020 9:00 AM;Mar 26, 2020 10:00 AM;61,899.50;62,126.25;226.75;29,402.25
Mar 26, 2020 10:00 AM;Mar 26, 2020 11:00 AM;62,656.50;63,243.25;586.75;23,330.25
Mar 26, 2020 11:00 AM;Mar 26, 2020 12:00 PM;64,111.00;64,904.75;793.75;20,876.75
Mar 26, 2020 12:00 PM;Mar 26, 2020 1:00 PM;63,676.25;64,411.25;735.00;20,276.50
Mar 26, 2020 1:00 PM;Mar 26, 2020 2:00 PM;62,183.25;63,023.50;840.25;20,872.00
Mar 26, 2020 2:00 PM;Mar 26, 2020 3:00 PM;61,316.50;63,387.50;2,071.00;22,338.75
Mar 26, 2020 3:00 PM;Mar 26, 2020 4:00 PM;60,908.25;62,503.25;1,595.00;25,487.00
Mar 26, 2020 4:00 PM;Mar 26, 2020 5:00 PM;59,736.75;60,991.00;1,254.25;29,761.75
Mar 26, 2020 5:00 PM;Mar 26, 2020 6:00 PM;60,374.75;62,963.00;2,588.25;36,517.75
Mar 26, 2020 6:00 PM;Mar 26, 2020 7:00 PM;62,159.00;65,060.25;2,901.25;42,306.75
Mar 26, 2020 7:00 PM;Mar 26, 2020 8:00 PM;64,255.50;67,284.25;3,028.75;42,478.75
Mar 26, 2020 8:00 PM;Mar 26, 2020 9:00 PM;60,939.75;63,933.25;2,993.50;37,592.00
Mar 26, 2020 9:00 PM;Mar 26, 2020 10:00 PM;57,138.25;57,995.00;856.75;34,016.50
Mar 26, 2020 10:00 PM;Mar 26, 2020 11:00 PM;54,288.25;55,466.75;1,178.50;32,541.00
Mar 26, 2020 11:00 PM;Mar 27, 2020 12:00 AM;50,799.75;51,088.50;288.75;30,442.25
Mar 27, 2020 12:00 AM;Mar 27, 2020 1:00 AM;47,970.50;48,263.75;293.25;29,067.50
Mar 27, 2020 1:00 AM;Mar 27, 2020 2:00 AM;46,000.75;46,517.75;517.00;27,780.50
Mar 27, 2020 2:00 AM;Mar 27, 2020 3:00 AM;45,648.00;46,410.25;762.25;27,841.25
Mar 27, 2020 3:00 AM;Mar 27, 2020 4:00 AM;46,052.25;46,613.50;561.25;27,840.00
Mar 27, 2020 4:00 AM;Mar 27, 2020 5:00 AM;47,684.00;48,533.00;849.00;28,989.50
Mar 27, 2020 5:00 AM;Mar 27, 2020 6:00 AM;50,594.75;51,304.25;709.50;31,457.75
Mar 27, 2020 6:00 AM;Mar 27, 2020 7:00 AM;54,462.00;55,220.25;758.25;34,877.00
Mar 27, 2020 7:00 AM;Mar 27, 2020 8:00 AM;58,639.75;61,415.50;2,775.75;36,862.25
Mar 27, 2020 8:00 AM;Mar 27, 2020 9:00 AM;60,860.50;63,069.75;2,209.25;36,442.00
Mar 27, 2020 9:00 AM;Mar 27, 2020 10:00 AM;61,150.25;61,352.25;202.00;31,847.50
Mar 27, 2020 10:00 AM;Mar 27, 2020 11:00 AM;61,916.75;62,784.75;868.00;26,281.25
Mar 27, 2020 11:00 AM;Mar 27, 2020 12:00 PM;62,434.25;62,956.50;522.25;22,286.75
Mar 27, 2020 12:00 PM;Mar 27, 2020 1:00 PM;61,572.25;62,521.75;949.50;19,704.00
Mar 27, 2020 1:00 PM;Mar 27, 2020 2:00 PM;59,948.75;62,346.75;2,398.00;18,729.50
Mar 27, 2020 2:00 PM;Mar 27, 2020 3:00 PM;58,407.75;60,988.25;2,580.50;19,359.25
Mar 27, 2020 3:00 PM;Mar 27, 2020 4:00 PM;57,732.00;59,794.50;2,062.50;22,762.25
Mar 27, 2020 4:00 PM;Mar 27, 2020 5:00 PM;56,703.50;57,990.50;1,287.00;27,617.00
Mar 27, 2020 5:00 PM;Mar 27, 2020 6:00 PM;57,764.25;61,038.00;3,273.75;34,892.25
Mar 27, 2020 6:00 PM;Mar 27, 2020 7:00 PM;59,465.00;62,213.75;2,748.75;39,664.50
Mar 27, 2020 7:00 PM;Mar 27, 2020 8:00 PM;61,522.00;64,325.00;2,803.00;39,160.50
Mar 27, 2020 8:00 PM;Mar 27, 2020 9:00 PM;57,987.00;60,996.00;3,009.00;35,025.00
Mar 27, 2020 9:00 PM;Mar 27, 2020 10:00 PM;54,377.50;55,433.25;1,055.75;33,141.75
Mar 27, 2020 10:00 PM;Mar 27, 2020 11:00 PM;51,679.00;51,867.75;188.75;33,253.75
Mar 27, 2020 11:00 PM;Mar 28, 2020 12:00 AM;47,941.50;48,206.25;264.75;32,087.75
Mar 28, 2020 12:00 AM;Mar 28, 2020 1:00 AM;45,178.75;45,570.25;391.50;31,221.75
Mar 28, 2020 1:00 AM;Mar 28, 2020 2:00 AM;43,199.50;43,437.25;237.75;30,347.50
Mar 28, 2020 2:00 AM;Mar 28, 2020 3:00 AM;42,040.00;42,263.00;223.00;29,895.50
Mar 28, 2020 3:00 AM;Mar 28, 2020 4:00 AM;42,213.25;42,477.00;263.75;30,061.50
Mar 28, 2020 4:00 AM;Mar 28, 2020 5:00 AM;42,932.50;43,152.25;219.75;30,263.25
Mar 28, 2020 5:00 AM;Mar 28, 2020 6:00 AM;43,316.50;43,913.25;596.75;30,147.50
Mar 28, 2020 6:00 AM;Mar 28, 2020 7:00 AM;43,488.50;44,435.25;946.75;28,607.25
Mar 28, 2020 7:00 AM;Mar 28, 2020 8:00 AM;46,018.25;46,801.25;783.00;27,134.25
Mar 28, 2020 8:00 AM;Mar 28, 2020 9:00 AM;49,056.75;50,117.75;1,061.00;25,701.25
Mar 28, 2020 9:00 AM;Mar 28, 2020 10:00 AM;50,915.00;51,441.75;526.75;21,833.50
Mar 28, 2020 10:00 AM;Mar 28, 2020 11:00 AM;52,459.75;54,139.25;1,679.50;17,301.75
Mar 28, 2020 11:00 AM;Mar 28, 2020 12:00 PM;53,700.00;56,956.50;3,256.50;14,443.50
Mar 28, 2020 12:00 PM;Mar 28, 2020 1:00 PM;53,334.75;56,248.75;2,914.00;12,049.75
Mar 28, 2020 1:00 PM;Mar 28, 2020 2:00 PM;51,684.50;55,180.50;3,496.00;11,171.75
Mar 28, 2020 2:00 PM;Mar 28, 2020 3:00 PM;50,119.75;53,599.00;3,479.25;11,880.25
Mar 28, 2020 3:00 PM;Mar 28, 2020 4:00 PM;49,455.25;52,265.75;2,810.50;12,875.00
Mar 28, 2020 4:00 PM;Mar 28, 2020 5:00 PM;49,064.50;50,331.75;1,267.25;16,811.25
Mar 28, 2020 5:00 PM;Mar 28, 2020 6:00 PM;51,100.00;51,573.50;473.50;24,540.50
Mar 28, 2020 6:00 PM;Mar 28, 2020 7:00 PM;54,491.75;57,804.25;3,312.50;30,746.75
Mar 28, 2020 7:00 PM;Mar 28, 2020 8:00 PM;57,056.50;60,517.50;3,461.00;32,110.75
Mar 28, 2020 8:00 PM;Mar 28, 2020 9:00 PM;53,363.25;56,339.25;2,976.00;27,883.50
Mar 28, 2020 9:00 PM;Mar 28, 2020 10:00 PM;50,208.25;52,974.25;2,766.00;25,732.25
Mar 28, 2020 10:00 PM;Mar 28, 2020 11:00 PM;48,702.25;51,232.25;2,530.00;25,615.75
Mar 28, 2020 11:00 PM;Mar 29, 2020 12:00 AM;45,593.50;46,962.00;1,368.50;23,018.25
Mar 29, 2020 12:00 AM;Mar 29, 2020 1:00 AM;42,994.50;44,124.00;1,129.50;20,451.50
Mar 29, 2020 1:00 AM;Mar 28, 2020 2:00 AM;39,612.50;40,869.25;1,256.75;16,736.75
Mar 29, 2020 3:00 AM;Mar 29, 2020 4:00 AM;40,920.75;41,688.25;767.50;17,734.75
Mar 29, 2020 4:00 AM;Mar 29, 2020 5:00 AM;40,870.25;41,794.75;924.50;16,842.00
Mar 29, 2020 5:00 AM;Mar 29, 2020 6:00 AM;40,991.50;42,264.75;1,273.25;15,837.50
Mar 29, 2020 6:00 AM;Mar 29, 2020 7:00 AM;40,691.75;42,083.00;1,391.25;14,410.75
Mar 29, 2020 7:00 AM;Mar 29, 2020 8:00 AM;41,630.25;43,736.50;2,106.25;14,752.75
Mar 29, 2020 8:00 AM;Mar 29, 2020 9:00 AM;44,493.50;46,206.75;1,713.25;14,144.50
Mar 29, 2020 9:00 AM;Mar 29, 2020 10:00 AM;47,890.00;48,762.25;872.25;12,625.75
Mar 29, 2020 10:00 AM;Mar 29, 2020 11:00 AM;50,708.50;51,341.25;632.75;13,658.00
Mar 29, 2020 11:00 AM;Mar 29, 2020 12:00 PM;54,626.00;55,471.00;845.00;14,856.00
Mar 29, 2020 12:00 PM;Mar 29, 2020 1:00 PM;55,687.25;56,503.75;816.50;14,723.75
Mar 29, 2020 1:00 PM;Mar 29, 2020 2:00 PM;55,384.75;57,427.75;2,043.00;14,451.50
Mar 29, 2020 2:00 PM;Mar 29, 2020 3:00 PM;54,345.75;56,376.00;2,030.25;13,184.50
Mar 29, 2020 3:00 PM;Mar 29, 2020 4:00 PM;53,924.00;56,137.00;2,213.00;13,724.00
Mar 29, 2020 4:00 PM;Mar 29, 2020 5:00 PM;53,842.50;56,424.50;2,582.00;14,511.25
Mar 29, 2020 5:00 PM;Mar 29, 2020 6:00 PM;54,186.25;55,723.50;1,537.25;16,436.00
Mar 29, 2020 6:00 PM;Mar 29, 2020 7:00 PM;55,026.50;56,300.50;1,274.00;20,964.25
Mar 29, 2020 7:00 PM;Mar 29, 2020 8:00 PM;54,856.75;56,449.50;1,592.75;24,286.75
Mar 29, 2020 8:00 PM;Mar 29, 2020 9:00 PM;54,634.75;58,116.50;3,481.75;26,310.25
Mar 29, 2020 9:00 PM;Mar 29, 2020 10:00 PM;52,724.50;55,797.00;3,072.50;27,138.50
Mar 29, 2020 10:00 PM;Mar 29, 2020 11:00 PM;52,008.25;52,362.50;354.25;29,235.75
Mar 29, 2020 11:00 PM;Mar 30, 2020 12:00 AM;48,833.50;49,083.00;249.50;28,709.00
Mar 30, 2020 12:00 AM;Mar 30, 2020 1:00 AM;46,598.50;47,195.00;596.50;28,531.00
Mar 30, 2020 1:00 AM;Mar 30, 2020 2:00 AM;44,964.50;46,196.00;1,231.50;28,714.25
Mar 30, 2020 2:00 AM;Mar 30, 2020 3:00 AM;44,301.75;45,170.00;868.25;29,449.75
Mar 30, 2020 3:00 AM;Mar 30, 2020 4:00 AM;44,166.75;44,887.75;721.00;29,651.25
Mar 30, 2020 4:00 AM;Mar 30, 2020 5:00 AM;45,602.25;46,850.75;1,248.50;30,081.00
Mar 30, 2020 5:00 AM;Mar 30, 2020 6:00 AM;48,657.25;49,696.50;1,039.25;32,730.25
Mar 30, 2020 6:00 AM;Mar 30, 2020 7:00 AM;54,167.00;55,026.00;859.00;38,182.25
Mar 30, 2020 7:00 AM;Mar 30, 2020 8:00 AM;57,936.50;60,420.25;2,483.75;41,184.75
Mar 30, 2020 8:00 AM;Mar 30, 2020 9:00 AM;60,793.50;63,548.25;2,754.75;41,032.50
Mar 30, 2020 9:00 AM;Mar 30, 2020 10:00 AM;61,585.25;63,783.25;2,198.00;37,602.00
Mar 30, 2020 10:00 AM;Mar 30, 2020 11:00 AM;62,759.75;63,429.50;669.75;33,385.75
Mar 30, 2020 11:00 AM;Mar 30, 2020 12:00 PM;64,488.50;64,639.25;150.75;30,803.25
Mar 30, 2020 12:00 PM;Mar 30, 2020 1:00 PM;64,360.25;64,507.25;147.00;29,695.50
Mar 30, 2020 1:00 PM;Mar 30, 2020 2:00 PM;63,227.25;63,823.50;596.25;28,787.25
Mar 30, 2020 2:00 PM;Mar 30, 2020 3:00 PM;61,704.00;63,277.25;1,573.25;28,666.75
Mar 30, 2020 3:00 PM;Mar 30, 2020 4:00 PM;59,968.50;60,780.75;812.25;29,528.25
Mar 30, 2020 4:00 PM;Mar 30, 2020 5:00 PM;58,787.25;60,245.75;1,458.50;32,313.75
Mar 30, 2020 5:00 PM;Mar 30, 2020 6:00 PM;58,578.50;59,682.50;1,104.00;38,364.25
Mar 30, 2020 6:00 PM;Mar 30, 2020 7:00 PM;59,569.50;61,228.25;1,658.75;46,359.25
Mar 30, 2020 7:00 PM;Mar 30, 2020 8:00 PM;59,783.50;62,947.00;3,163.50;50,336.25
Mar 30, 2020 8:00 PM;Mar 30, 2020 9:00 PM;60,253.75;63,234.75;2,981.00;50,703.00
Mar 30, 2020 9:00 PM;Mar 30, 2020 10:00 PM;57,764.00;59,111.50;1,347.50;47,161.75
Mar 30, 2020 10:00 PM;Mar 30, 2020 11:00 PM;55,156.00;55,890.25;734.25;44,937.50
Mar 30, 2020 11:00 PM;Mar 31, 2020 12:00 AM;51,436.25;51,552.00;115.75;41,162.25
Mar 31, 2020 12:00 AM;Mar 31, 2020 1:00 AM;48,787.25;49,850.50;1,063.25;38,865.50
Mar 31, 2020 1:00 AM;Mar 31, 2020 2:00 AM;46,715.00;48,484.50;1,769.50;37,704.50
Mar 31, 2020 2:00 AM;Mar 31, 2020 3:00 AM;46,280.50;48,377.00;2,096.50;38,262.00
Mar 31, 2020 3:00 AM;Mar 31, 2020 4:00 AM;46,178.50;47,978.75;1,800.25;39,123.00
Mar 31, 2020 4:00 AM;Mar 31, 2020 5:00 AM;47,264.75;48,487.00;1,222.25;40,533.50
Mar 31, 2020 5:00 AM;Mar 31, 2020 6:00 AM;49,878.75;50,909.00;1,030.25;43,175.25
Mar 31, 2020 6:00 AM;Mar 31, 2020 7:00 AM;54,661.75;57,175.75;2,514.00;48,257.75
Mar 31, 2020 7:00 AM;Mar 31, 2020 8:00 AM;58,385.00;61,800.00;3,415.00;51,476.50
Mar 31, 2020 8:00 AM;Mar 31, 2020 9:00 AM;60,700.25;63,961.50;3,261.25;50,555.50
Mar 31, 2020 9:00 AM;Mar 31, 2020 10:00 AM;61,063.75;62,763.75;1,700.00;45,007.00
Mar 31, 2020 10:00 AM;Mar 31, 2020 11:00 AM;62,364.75;63,160.75;796.00;39,655.25
Mar 31, 2020 11:00 AM;Mar 31, 2020 12:00 PM;63,809.25;63,971.50;162.25;37,512.75
Mar 31, 2020 12:00 PM;Mar 31, 2020 1:00 PM;63,245.50;63,389.50;144.00;37,196.00
Mar 31, 2020 1:00 PM;Mar 31, 2020 2:00 PM;61,387.00;61,715.50;328.50;36,286.00
Mar 31, 2020 2:00 PM;Mar 31, 2020 3:00 PM;60,209.75;61,628.25;1,418.50;35,257.50
Mar 31, 2020 3:00 PM;Mar 31, 2020 4:00 PM;59,153.25;60,936.25;1,783.00;35,498.75
Mar 31, 2020 4:00 PM;Mar 31, 2020 5:00 PM;57,957.00;59,434.00;1,477.00;37,842.75
Mar 31, 2020 5:00 PM;Mar 31, 2020 6:00 PM;58,087.00;59,647.75;1,560.75;42,468.50
Mar 31, 2020 6:00 PM;Mar 31, 2020 7:00 PM;58,728.75;62,423.75;3,695.00;48,821.00
Mar 31, 2020 7:00 PM;Mar 31, 2020 8:00 PM;59,791.50;63,183.00;3,391.50;53,515.25
Mar 31, 2020 8:00 PM;Mar 31, 2020 9:00 PM;60,487.25;63,762.00;3,274.75;53,573.50
Mar 31, 2020 9:00 PM;Mar 31, 2020 10:00 PM;57,984.25;60,501.25;2,517.00;49,378.75
Mar 31, 2020 10:00 PM;Mar 31, 2020 11:00 PM;56,210.00;56,484.50;274.50;46,333.75
Mar 31, 2020 11:00 PM;Apr 1, 2020 12:00 AM;52,798.50;52,915.50;117.00;42,309.00
Apr 1, 2020 12:00 AM;Apr 1, 2020 1:00 AM;50,584.00;50,945.75;361.75;39,432.00
Apr 1, 2020 1:00 AM;Apr 1, 2020 2:00 AM;49,150.00;49,907.00;757.00;37,295.50
Apr 1, 2020 2:00 AM;Apr 1, 2020 3:00 AM;48,435.25;49,166.75;731.50;36,369.75
Apr 1, 2020 3:00 AM;Apr 1, 2020 4:00 AM;48,676.50;50,512.50;1,836.00;35,992.25
Apr 1, 2020 4:00 AM;Apr 1, 2020 5:00 AM;49,778.00;51,848.75;2,070.75;36,504.25
Apr 1, 2020 5:00 AM;Apr 1, 2020 6:00 AM;51,964.00;52,355.00;391.00;38,493.75
Apr 1, 2020 6:00 AM;Apr 1, 2020 7:00 AM;56,933.25;57,877.00;943.75;42,842.50
Apr 1, 2020 7:00 AM;Apr 1, 2020 8:00 AM;60,849.00;63,444.50;2,595.50;45,985.25
Apr 1, 2020 8:00 AM;Apr 1, 2020 9:00 AM;63,152.25;66,221.50;3,069.25;43,629.25
Apr 1, 2020 9:00 AM;Apr 1, 2020 10:00 AM;63,492.75;63,887.50;394.75;37,800.75
Apr 1, 2020 10:00 AM;Apr 1, 2020 11:00 AM;64,311.75;64,954.50;642.75;31,176.50
Apr 1, 2020 11:00 AM;Apr 1, 2020 12:00 PM;66,359.75;67,883.75;1,524.00;26,715.25
Apr 1, 2020 12:00 PM;Apr 1, 2020 1:00 PM;65,804.00;67,997.75;2,193.75;23,639.75
Apr 1, 2020 1:00 PM;Apr 1, 2020 2:00 PM;64,028.75;67,144.75;3,116.00;22,464.25
Apr 1, 2020 2:00 PM;Apr 1, 2020 3:00 PM;62,320.50;65,132.25;2,811.75;22,214.75
Apr 1, 2020 3:00 PM;Apr 1, 2020 4:00 PM;60,658.25;63,016.25;2,358.00;23,461.25
Apr 1, 2020 4:00 PM;Apr 1, 2020 5:00 PM;59,179.25;60,542.00;1,362.75;27,552.00
Apr 1, 2020 5:00 PM;Apr 1, 2020 6:00 PM;59,078.50;59,776.00;697.50;34,776.50
Apr 1, 2020 6:00 PM;Apr 1, 2020 7:00 PM;59,906.00;62,619.50;2,713.50;43,464.25
Apr 1, 2020 7:00 PM;Apr 1, 2020 8:00 PM;60,555.50;63,659.50;3,104.00;48,702.50
Apr 1, 2020 8:00 PM;Apr 1, 2020 9:00 PM;60,599.75;63,632.25;3,032.50;49,577.75
Apr 1, 2020 9:00 PM;Apr 1, 2020 10:00 PM;58,142.00;60,743.50;2,601.50;47,033.75
Apr 1, 2020 10:00 PM;Apr 1, 2020 11:00 PM;55,963.00;58,194.25;2,231.25;44,588.00
Apr 1, 2020 11:00 PM;Apr 2, 2020 12:00 AM;52,408.50;52,748.50;340.00;40,763.25
Apr 2, 2020 12:00 AM;Apr 2, 2020 1:00 AM;49,176.00;49,294.25;118.25;37,201.50
Apr 2, 2020 1:00 AM;Apr 2, 2020 2:00 AM;47,160.75;47,494.00;333.25;34,947.50
Apr 2, 2020 2:00 AM;Apr 2, 2020 3:00 AM;46,474.00;47,127.25;653.25;34,200.75
Apr 2, 2020 3:00 AM;Apr 2, 2020 4:00 AM;47,168.75;48,635.50;1,466.75;34,682.50
Apr 2, 2020 4:00 AM;Apr 2, 2020 5:00 AM;48,512.50;50,108.25;1,595.75;35,433.75
Apr 2, 2020 5:00 AM;Apr 2, 2020 6:00 AM;51,230.50;52,255.00;1,024.50;37,796.00
Apr 2, 2020 6:00 AM;Apr 2, 2020 7:00 AM;56,404.00;56,983.00;579.00;42,305.75
Apr 2, 2020 7:00 AM;Apr 2, 2020 8:00 AM;59,889.75;61,749.75;1,860.00;44,093.50
