timestamp,actual,catboost,tso
2026-01-01 00:00:00+00:00,46122.88,47882.81487526854,46296.66
2026-01-01 01:00:00+00:00,45598.23,45603.250493861124,44378.29
2026-01-01 02:00:00+00:00,44673.92,44439.47562592596,43631.28
2026-01-01 03:00:00+00:00,43796.41,43916.078738327065,43091.43
2026-01-01 04:00:00+00:00,43359.56,43697.99828794964,42881.61
2026-01-01 05:00:00+00:00,43074.61,43905.07685013397,42924.67
2026-01-01 06:00:00+00:00,42545.64,43038.4856121212,43577.04
2026-01-01 07:00:00+00:00,43155.68,44144.09380460064,45682.11
2026-01-01 08:00:00+00:00,44050.53,45248.75548084123,47837.77
2026-01-01 09:00:00+00:00,46027.91,47594.516335270084,50554.3
2026-01-01 10:00:00+00:00,48127.3,49575.96137876544,52198.87
2026-01-01 11:00:00+00:00,50221.08,51197.97503774772,53317.19
2026-01-01 12:00:00+00:00,51399.6,52552.22104695816,53551.68
2026-01-01 13:00:00+00:00,50855.27,51773.067976095845,52778.42
2026-01-01 14:00:00+00:00,51180.0,50730.88164304622,51963.2
2026-01-01 15:00:00+00:00,51984.26,51219.563464576124,52064.1
2026-01-01 16:00:00+00:00,54167.81,52690.09318310871,53063.24
2026-01-01 17:00:00+00:00,56380.21,52184.26623252396,55423.98
2026-01-01 18:00:00+00:00,56244.99,52516.43656774047,56430.02
2026-01-01 19:00:00+00:00,55009.6,52522.33473580117,55711.01
2026-01-01 20:00:00+00:00,52949.63,51288.4305606292,54207.29
2026-01-01 21:00:00+00:00,51424.93,50341.30374143923,52500.45
2026-01-01 22:00:00+00:00,49860.54,49112.59941115641,50790.0
2026-01-01 23:00:00+00:00,47977.97,49625.501772518015,48149.63
2026-01-02 00:00:00+00:00,45652.08,48489.17647755411,47668.62
2026-01-02 01:00:00+00:00,44883.25,46820.57129916208,46043.76
2026-01-02 02:00:00+00:00,44091.92,45821.2458220937,45657.55
2026-01-02 03:00:00+00:00,43999.25,44885.67362409411,45832.9
2026-01-02 04:00:00+00:00,45223.84,45361.55883082098,46999.38
2026-01-02 05:00:00+00:00,46732.85,46437.80388308018,50656.34
2026-01-02 06:00:00+00:00,49108.85,46857.32262112727,55698.0
2026-01-02 07:00:00+00:00,52804.41,48551.341396129435,60585.11
2026-01-02 08:00:00+00:00,55651.54,51115.27796422548,63402.62
2026-01-02 09:00:00+00:00,58290.16,53137.5781336703,64263.36
2026-01-02 10:00:00+00:00,61026.41,55327.71804762589,64806.35
2026-01-02 11:00:00+00:00,62116.04,56486.582284230135,66184.49
2026-01-02 12:00:00+00:00,63062.89,57457.9661781531,67172.38
2026-01-02 13:00:00+00:00,61893.49,56725.43564001478,66097.71
2026-01-02 14:00:00+00:00,60835.86,56721.58418602058,67032.72
2026-01-02 15:00:00+00:00,60797.0,57217.948669634396,64899.64
2026-01-02 16:00:00+00:00,61879.19,57423.844139616616,65094.93
2026-01-02 17:00:00+00:00,64194.65,59019.42421985978,66572.13
2026-01-02 18:00:00+00:00,63860.58,60019.58302481192,66762.63
2026-01-02 19:00:00+00:00,61633.56,58263.84473826885,64660.12
2026-01-02 20:00:00+00:00,58232.36,56293.18229427405,61541.56
2026-01-02 21:00:00+00:00,56176.43,54727.326992953494,58226.2
2026-01-02 22:00:00+00:00,54466.21,53067.820466569254,55392.54
2026-01-02 23:00:00+00:00,51845.17,48833.10118216509,51699.9
2026-01-03 00:00:00+00:00,50749.78,46277.00730918458,48685.22
2026-01-03 01:00:00+00:00,49234.49,44669.181775633166,46447.58
2026-01-03 02:00:00+00:00,47630.41,43212.73772609712,45230.48
2026-01-03 03:00:00+00:00,46849.13,43196.82309160756,44556.56
2026-01-03 04:00:00+00:00,47122.33,43964.133381141284,44795.83
2026-01-03 05:00:00+00:00,47611.3,44900.101838657094,44197.48
2026-01-03 06:00:00+00:00,48412.35,46521.173559215415,45182.91
2026-01-03 07:00:00+00:00,50681.28,48303.275108931986,47728.54
2026-01-03 08:00:00+00:00,53334.48,51187.64210375581,51210.2
2026-01-03 09:00:00+00:00,56150.87,54065.19399613945,54108.93
2026-01-03 10:00:00+00:00,58665.55,56537.520481339314,55786.97
2026-01-03 11:00:00+00:00,60410.86,58373.984421535235,56588.51
2026-01-03 12:00:00+00:00,60984.22,58571.00933603976,56123.49
2026-01-03 13:00:00+00:00,59291.06,56605.77294096774,54852.23
2026-01-03 14:00:00+00:00,58836.02,55506.54252533182,53608.7
2026-01-03 15:00:00+00:00,59355.26,55412.978845601814,53631.74
2026-01-03 16:00:00+00:00,60813.45,56961.01367393118,54748.24
2026-01-03 17:00:00+00:00,63084.64,59352.819827440326,57208.92
2026-01-03 18:00:00+00:00,62848.96,59783.983763684475,58324.11
2026-01-03 19:00:00+00:00,61392.92,58404.38530896941,56193.54
2026-01-03 20:00:00+00:00,58261.43,55772.305769493716,53224.83
2026-01-03 21:00:00+00:00,55279.23,53870.19922969785,50716.22
2026-01-03 22:00:00+00:00,54149.5,52309.938611735735,48590.73
2026-01-03 23:00:00+00:00,51809.42,49102.408606203724,45952.39
2026-01-04 00:00:00+00:00,48682.66,47865.835909599846,44983.61
2026-01-04 01:00:00+00:00,46973.92,46550.409187779274,43459.02
2026-01-04 02:00:00+00:00,45927.37,44803.44262733553,42559.45
2026-01-04 03:00:00+00:00,46114.88,44777.57317755555,42366.18
2026-01-04 04:00:00+00:00,45958.98,44934.915051574346,42656.04
2026-01-04 05:00:00+00:00,45573.1,45066.389889829734,44361.84
2026-01-04 06:00:00+00:00,45486.15,45258.593840086054,46760.23
2026-01-04 07:00:00+00:00,47313.95,47049.70105836037,48772.27
2026-01-04 08:00:00+00:00,50147.2,50008.05857565268,51426.35
2026-01-04 09:00:00+00:00,53117.69,52628.85780647056,53747.95
2026-01-04 10:00:00+00:00,55360.48,55349.33364558222,55629.72
2026-01-04 11:00:00+00:00,57541.61,57665.14858368913,56787.15
2026-01-04 12:00:00+00:00,57855.78,57929.30714332376,56630.47
2026-01-04 13:00:00+00:00,57125.07,56293.09933112422,55408.72
2026-01-04 14:00:00+00:00,55937.32,55197.718129833636,54353.56
2026-01-04 15:00:00+00:00,56153.07,56531.0281591554,54211.09
2026-01-04 16:00:00+00:00,57899.4,58214.53275768784,55464.55
2026-01-04 17:00:00+00:00,60950.3,61167.44827772719,57608.86
2026-01-04 18:00:00+00:00,61375.13,61738.514446405345,58900.52
2026-01-04 19:00:00+00:00,59964.54,60482.715382161026,58072.01
2026-01-04 20:00:00+00:00,57413.58,57716.66241909873,55820.59
2026-01-04 21:00:00+00:00,55519.35,55501.557585241186,53792.73
2026-01-04 22:00:00+00:00,53931.26,54519.675628739475,51999.17
2026-01-04 23:00:00+00:00,51102.96,52849.94783762023,49625.51
2026-01-05 00:00:00+00:00,48717.84,50607.327727628406,47972.01
2026-01-05 01:00:00+00:00,47383.3,49851.560782579196,46596.51
2026-01-05 02:00:00+00:00,47058.42,49131.73724839774,46167.86
2026-01-05 03:00:00+00:00,47068.69,49686.47339439499,46088.4
2026-01-05 04:00:00+00:00,48029.04,50466.29497593759,47093.81
2026-01-05 05:00:00+00:00,51071.5,52705.65497285972,50204.83
2026-01-05 06:00:00+00:00,56542.31,55881.85535361923,55103.47
2026-01-05 07:00:00+00:00,61433.84,60961.70590492513,59613.7
2026-01-05 08:00:00+00:00,64841.53,62846.363815410405,62799.47
2026-01-05 09:00:00+00:00,66279.0,65621.81364701632,64599.23
2026-01-05 10:00:00+00:00,66751.99,66035.59848917706,65770.21
2026-01-05 11:00:00+00:00,67926.38,67725.6728617942,66682.15
2026-01-05 12:00:00+00:00,67421.41,67697.68278048557,66716.02
2026-01-05 13:00:00+00:00,66509.86,67418.19790048525,65697.28
2026-01-05 14:00:00+00:00,65226.52,66498.1062890078,64567.37
2026-01-05 15:00:00+00:00,65447.39,66453.11700877322,64327.63
2026-01-05 16:00:00+00:00,66911.23,67223.6832648299,65498.22
2026-01-05 17:00:00+00:00,69136.48,70034.21676952347,67974.63
2026-01-05 18:00:00+00:00,69539.64,69903.88712046204,68359.76
2026-01-05 19:00:00+00:00,67919.85,67479.35905946096,66055.83
2026-01-05 20:00:00+00:00,64883.3,64294.700910308995,62759.3
2026-01-05 21:00:00+00:00,61873.26,61986.62910397646,59416.96
2026-01-05 22:00:00+00:00,58991.64,59239.322595885395,56905.86
2026-01-05 23:00:00+00:00,55992.01,55384.93909090481,53623.86
2026-01-06 00:00:00+00:00,54320.76,52512.73063707673,50141.89
2026-01-06 01:00:00+00:00,52146.36,51174.55478843959,48348.3
2026-01-06 02:00:00+00:00,51043.21,50224.86943479379,47413.81
2026-01-06 03:00:00+00:00,50652.09,50399.43385280197,47539.8
2026-01-06 04:00:00+00:00,51528.91,51607.64597278983,48220.93
2026-01-06 05:00:00+00:00,53399.79,53844.948324909776,50994.3
2026-01-06 06:00:00+00:00,57577.22,58412.92184882745,54714.04
2026-01-06 07:00:00+00:00,61536.17,62386.561204479534,58295.61
2026-01-06 08:00:00+00:00,64272.92,66037.57073867158,60455.98
2026-01-06 09:00:00+00:00,65789.02,67489.7191761808,62295.08
2026-01-06 10:00:00+00:00,66862.88,67825.89882781457,63705.43
2026-01-06 11:00:00+00:00,67610.07,69242.47012428219,65451.95
2026-01-06 12:00:00+00:00,67743.98,68915.74256256732,65778.93
2026-01-06 13:00:00+00:00,66879.5,67762.25784444441,64820.24
2026-01-06 14:00:00+00:00,65724.36,66440.26431307971,63586.34
2026-01-06 15:00:00+00:00,65820.76,66469.49494257019,63341.26
2026-01-06 16:00:00+00:00,66822.93,67868.54903191388,64761.68
2026-01-06 17:00:00+00:00,69465.8,69745.24512720306,67093.92
2026-01-06 18:00:00+00:00,69449.21,69565.14076932229,66895.74
2026-01-06 19:00:00+00:00,68050.04,68991.49487096841,64800.23
2026-01-06 20:00:00+00:00,65100.48,65117.880019137185,62287.47
2026-01-06 21:00:00+00:00,62411.71,62191.48995824229,59556.41
2026-01-06 22:00:00+00:00,60191.77,59527.70979537029,57021.26
2026-01-06 23:00:00+00:00,57412.83,57004.18404160485,53966.1
2026-01-07 00:00:00+00:00,55181.96,55059.08931212681,50929.03
2026-01-07 01:00:00+00:00,53608.1,53234.0669685022,49077.18
2026-01-07 02:00:00+00:00,52888.72,52173.53698645584,48348.24
2026-01-07 03:00:00+00:00,53266.09,52097.5009672535,48437.77
2026-01-07 04:00:00+00:00,54782.29,52366.80677446553,49610.78
2026-01-07 05:00:00+00:00,58167.66,54116.497495632604,52328.51
2026-01-07 06:00:00+00:00,65399.3,57705.29037735266,57719.36
2026-01-07 07:00:00+00:00,70819.2,62351.196384269286,62663.47
2026-01-07 08:00:00+00:00,73905.03,66133.45231897655,65919.83
2026-01-07 09:00:00+00:00,75053.48,66919.65985716136,68392.15
2026-01-07 10:00:00+00:00,75249.65,67951.9533775126,69624.03
2026-01-07 11:00:00+00:00,74576.07,69502.91781749926,69979.07
2026-01-07 12:00:00+00:00,74321.59,69486.487716449,69415.13
2026-01-07 13:00:00+00:00,72934.86,67598.53883815501,68198.45
2026-01-07 14:00:00+00:00,72130.87,66657.6241434979,66517.82
2026-01-07 15:00:00+00:00,72216.37,66488.90818578495,65322.55
2026-01-07 16:00:00+00:00,74072.13,66673.91602486314,65826.38
2026-01-07 17:00:00+00:00,77143.62,68606.45874663684,67623.89
2026-01-07 18:00:00+00:00,76867.52,68726.08551517731,68424.43
2026-01-07 19:00:00+00:00,75658.92,69688.66392318816,66128.86
2026-01-07 20:00:00+00:00,71368.22,66698.8075232449,63208.41
2026-01-07 21:00:00+00:00,67122.92,62222.44391366457,60037.97
2026-01-07 22:00:00+00:00,64254.47,60701.358765694495,56696.86
2026-01-07 23:00:00+00:00,61120.81,57720.84329482386,53101.58
2026-01-08 00:00:00+00:00,58820.11,54673.664823091305,50286.83
2026-01-08 01:00:00+00:00,56674.08,53875.44155541304,48511.99
2026-01-08 02:00:00+00:00,55485.03,52882.33669747878,47973.21
2026-01-08 03:00:00+00:00,55273.72,52693.17910481502,48410.57
2026-01-08 04:00:00+00:00,55996.63,53786.475861731946,50131.0
2026-01-08 05:00:00+00:00,59133.22,57568.06435145817,53422.37
2026-01-08 06:00:00+00:00,65569.79,65428.2458356698,58721.2
2026-01-08 07:00:00+00:00,71047.32,72243.95884067667,63215.4
2026-01-08 08:00:00+00:00,74343.56,73068.19637283834,66125.84
2026-01-08 09:00:00+00:00,75266.46,73668.64418511657,68063.96
2026-01-08 10:00:00+00:00,75361.21,73545.31104176931,68783.79
2026-01-08 11:00:00+00:00,75214.25,73102.78722698691,69040.9
2026-01-08 12:00:00+00:00,74126.48,72898.0629747964,69006.19
2026-01-08 13:00:00+00:00,72960.1,73534.60844387746,67960.08
2026-01-08 14:00:00+00:00,72240.73,72696.93519391454,66097.63
2026-01-08 15:00:00+00:00,72161.14,72596.8931310685,65220.1
2026-01-08 16:00:00+00:00,72799.27,71173.19136656247,65600.42
2026-01-08 17:00:00+00:00,74857.83,72682.00614674366,66858.59
2026-01-08 18:00:00+00:00,73782.55,73038.16315509875,67025.28
2026-01-08 19:00:00+00:00,72361.25,72014.54572910846,64926.32
2026-01-08 20:00:00+00:00,69373.87,71624.953442082,62076.25
2026-01-08 21:00:00+00:00,65912.28,68376.49185540075,58489.43
2026-01-08 22:00:00+00:00,63287.73,66214.11786967033,55293.36
2026-01-08 23:00:00+00:00,59006.75,62886.22489070258,52038.22
2026-01-09 00:00:00+00:00,56559.9,58070.07751596681,50525.94
2026-01-09 01:00:00+00:00,54832.14,56408.713610488194,49057.75
2026-01-09 02:00:00+00:00,53887.32,55475.05959596534,48238.53
2026-01-09 03:00:00+00:00,54688.92,54446.56174458336,48469.0
2026-01-09 04:00:00+00:00,56431.97,55806.13584080756,50027.66
2026-01-09 05:00:00+00:00,58832.56,58354.14099133958,53212.14
2026-01-09 06:00:00+00:00,64760.76,63887.32246609689,58566.09
2026-01-09 07:00:00+00:00,70120.49,68310.20105961035,62990.91
2026-01-09 08:00:00+00:00,73404.18,68814.1488540418,66164.9
2026-01-09 09:00:00+00:00,73691.04,69905.88350859129,68518.15
2026-01-09 10:00:00+00:00,73890.19,71272.98354697508,69237.14
2026-01-09 11:00:00+00:00,74525.17,70919.5312258729,69224.31
2026-01-09 12:00:00+00:00,74088.98,71230.11051940883,68282.27
2026-01-09 13:00:00+00:00,72756.33,70513.79352643399,66625.87
2026-01-09 14:00:00+00:00,71936.83,69911.4982134543,65023.24
2026-01-09 15:00:00+00:00,71883.21,69674.94027995871,64554.83
2026-01-09 16:00:00+00:00,72294.11,70306.7596420107,65721.8
2026-01-09 17:00:00+00:00,74271.68,71641.10051693453,66876.4
2026-01-09 18:00:00+00:00,73030.69,70512.37764224253,66897.24
2026-01-09 19:00:00+00:00,70971.58,69519.79021763342,64541.04
2026-01-09 20:00:00+00:00,66867.44,66311.46069757242,61147.6
2026-01-09 21:00:00+00:00,63039.32,62942.89727898672,57863.55
2026-01-09 22:00:00+00:00,60673.28,60207.54503462679,54717.89
2026-01-09 23:00:00+00:00,57110.11,55402.87098624306,51560.76
2026-01-10 00:00:00+00:00,54622.76,53063.58577985723,51100.66
2026-01-10 01:00:00+00:00,52249.79,51684.7160913989,48902.47
2026-01-10 02:00:00+00:00,51517.67,49397.012556342306,47884.08
2026-01-10 03:00:00+00:00,51803.26,49488.32203494928,47495.46
2026-01-10 04:00:00+00:00,51907.05,49765.36466472202,47523.14
2026-01-10 05:00:00+00:00,51750.73,48916.22471994447,47651.8
2026-01-10 06:00:00+00:00,53037.78,50516.017587579554,48691.29
2026-01-10 07:00:00+00:00,54501.93,54059.477563978704,51666.69
2026-01-10 08:00:00+00:00,58138.76,56067.62102054024,55351.0
2026-01-10 09:00:00+00:00,61855.1,58126.452624968435,58151.85
2026-01-10 10:00:00+00:00,63563.36,60181.75889804649,59848.95
2026-01-10 11:00:00+00:00,65025.39,61035.27970022231,60542.87
2026-01-10 12:00:00+00:00,65289.89,61869.47647924284,59847.92
2026-01-10 13:00:00+00:00,64465.12,60310.27782925823,58016.04
2026-01-10 14:00:00+00:00,63689.76,59912.78227334768,56710.78
2026-01-10 15:00:00+00:00,63501.5,59750.04088893538,56710.11
2026-01-10 16:00:00+00:00,64856.0,61284.57330319927,58112.24
2026-01-10 17:00:00+00:00,67466.65,63190.809137087184,60948.24
2026-01-10 18:00:00+00:00,67021.02,62841.38601061725,61579.38
2026-01-10 19:00:00+00:00,65047.83,62254.584020530005,59381.01
2026-01-10 20:00:00+00:00,62212.35,58736.11904371604,56215.79
2026-01-10 21:00:00+00:00,59789.83,55795.03900711403,53569.77
2026-01-10 22:00:00+00:00,58300.77,55029.186685202105,51683.23
2026-01-10 23:00:00+00:00,55797.6,52553.98683913541,48824.29
2026-01-11 00:00:00+00:00,53665.16,50042.87230034713,46694.7
2026-01-11 01:00:00+00:00,52307.81,47990.72879339093,45117.01
2026-01-11 02:00:00+00:00,51202.59,47365.938278499394,44270.25
2026-01-11 03:00:00+00:00,50564.03,47332.48070167845,44072.23
2026-01-11 04:00:00+00:00,50877.27,47448.88955820487,44174.51
2026-01-11 05:00:00+00:00,51145.76,47549.7740383647,45093.21
2026-01-11 06:00:00+00:00,51264.7,47639.519326069574,47013.0
2026-01-11 07:00:00+00:00,53323.57,48985.86381252864,49424.71
2026-01-11 08:00:00+00:00,56390.86,51766.470137716744,52299.34
2026-01-11 09:00:00+00:00,59200.02,55447.01177870455,55149.32
2026-01-11 10:00:00+00:00,61311.67,57977.675910525766,57073.2
2026-01-11 11:00:00+00:00,62704.68,60323.37944860813,58532.38
2026-01-11 12:00:00+00:00,62190.62,60365.41128852416,58538.96
2026-01-11 13:00:00+00:00,60655.13,60048.16503979219,57278.95
2026-01-11 14:00:00+00:00,59418.91,58860.80157594046,55685.13
2026-01-11 15:00:00+00:00,59622.69,58880.648710160836,55625.74
2026-01-11 16:00:00+00:00,62027.09,60481.9849995666,57220.29
2026-01-11 17:00:00+00:00,66184.0,62859.64348218031,59750.97
2026-01-11 18:00:00+00:00,66427.45,63086.48422181514,60384.9
2026-01-11 19:00:00+00:00,64341.16,61899.09571099847,59110.33
2026-01-11 20:00:00+00:00,61981.42,59677.46322475777,56659.82
2026-01-11 21:00:00+00:00,59853.86,58417.62260696106,54185.77
2026-01-11 22:00:00+00:00,58547.86,56739.89410607818,52300.75
2026-01-11 23:00:00+00:00,55684.42,55748.69070706558,49823.76
2026-01-12 00:00:00+00:00,53862.4,53516.31033816817,49580.96
2026-01-12 01:00:00+00:00,52156.79,52774.822552474616,48603.84
2026-01-12 02:00:00+00:00,51724.99,51592.64601046459,48388.27
2026-01-12 03:00:00+00:00,51676.2,52293.63273715635,49025.23
2026-01-12 04:00:00+00:00,52997.36,53401.693440684176,50422.3
2026-01-12 05:00:00+00:00,56470.22,56058.569572406544,55936.38
2026-01-12 06:00:00+00:00,64696.34,59423.727623953884,64760.11
2026-01-12 07:00:00+00:00,70544.34,65169.00502499667,70744.77
2026-01-12 08:00:00+00:00,74262.14,68887.5873542867,72957.56
2026-01-12 09:00:00+00:00,75280.5,71278.13782374664,72970.48
2026-01-12 10:00:00+00:00,75823.06,71936.95183542627,73532.7
2026-01-12 11:00:00+00:00,75814.41,73150.78860670244,73708.59
2026-01-12 12:00:00+00:00,75391.72,72618.76591624362,73026.68
2026-01-12 13:00:00+00:00,74908.78,70936.23906027191,71370.85
2026-01-12 14:00:00+00:00,73846.11,69566.93033510285,69848.88
2026-01-12 15:00:00+00:00,73522.58,70134.61905475245,69450.8
2026-01-12 16:00:00+00:00,73858.5,71658.45711932308,65617.77
2026-01-12 17:00:00+00:00,75044.83,72702.72217230451,63783.42
2026-01-12 18:00:00+00:00,74111.49,72126.54653374548,64132.15
2026-01-12 19:00:00+00:00,72298.1,72400.91716598946,61982.47
2026-01-12 20:00:00+00:00,68616.93,69118.57734149939,60422.18
2026-01-12 21:00:00+00:00,64563.31,65174.84205468837,56039.01
2026-01-12 22:00:00+00:00,60741.43,62718.61691030381,53426.59
2026-01-12 23:00:00+00:00,57220.27,57896.102794813836,50046.32
2026-01-13 00:00:00+00:00,54264.2,56105.471555385004,53347.56
2026-01-13 01:00:00+00:00,52826.04,54687.938364482514,52227.0
2026-01-13 02:00:00+00:00,51517.83,53615.902853898726,52005.97
2026-01-13 03:00:00+00:00,51119.03,53383.35656174971,52331.42
2026-01-13 04:00:00+00:00,51994.57,54198.58807775973,53648.57
2026-01-13 05:00:00+00:00,55333.12,56706.02095262582,56896.92
2026-01-13 06:00:00+00:00,62206.12,63267.64345155642,62782.16
2026-01-13 07:00:00+00:00,67798.17,68226.3564724145,67961.71
2026-01-13 08:00:00+00:00,71032.27,70246.12603169965,70950.84
2026-01-13 09:00:00+00:00,71259.86,71180.11203609366,71302.67
2026-01-13 10:00:00+00:00,71120.15,71693.43365875288,72244.54
2026-01-13 11:00:00+00:00,71355.11,72400.65344360263,73008.28
2026-01-13 12:00:00+00:00,70937.45,71926.06429078567,73191.29
2026-01-13 13:00:00+00:00,69998.81,71128.08342242384,72135.74
2026-01-13 14:00:00+00:00,68815.2,69865.2753059491,70553.83
2026-01-13 15:00:00+00:00,68841.52,69525.07448637608,70284.58
2026-01-13 16:00:00+00:00,69595.8,69888.98298527172,70786.68
2026-01-13 17:00:00+00:00,72200.47,72263.31284160106,73637.47
2026-01-13 18:00:00+00:00,72380.32,72069.45074938322,73556.78
2026-01-13 19:00:00+00:00,70491.08,70806.86176586644,71777.52
2026-01-13 20:00:00+00:00,67324.19,66995.68111945885,68193.72
2026-01-13 21:00:00+00:00,63713.94,63420.000284935304,63822.29
2026-01-13 22:00:00+00:00,60710.35,60367.31483049732,60308.62
2026-01-13 23:00:00+00:00,57680.02,56555.88133305794,57068.44
2026-01-14 00:00:00+00:00,54302.05,53586.796584237425,53245.6
2026-01-14 01:00:00+00:00,52201.93,52495.98466032583,51852.8
2026-01-14 02:00:00+00:00,51896.24,50984.235568763586,51083.7
2026-01-14 03:00:00+00:00,51749.15,51194.17917743846,51631.73
2026-01-14 04:00:00+00:00,53150.55,52248.89013102919,53051.52
2026-01-14 05:00:00+00:00,56650.54,55638.24927490634,56619.74
2026-01-14 06:00:00+00:00,64295.43,62499.63884710651,62834.58
2026-01-14 07:00:00+00:00,70067.82,68298.15186563526,68307.61
2026-01-14 08:00:00+00:00,73265.77,71286.52096990553,70974.72
2026-01-14 09:00:00+00:00,72717.66,71557.59959122926,71406.29
2026-01-14 10:00:00+00:00,72767.51,71620.00680561054,72245.43
2026-01-14 11:00:00+00:00,72657.59,71440.379511073,72685.58
2026-01-14 12:00:00+00:00,71867.17,71015.26867502728,71756.99
2026-01-14 13:00:00+00:00,70606.47,69549.78483758263,70594.8
2026-01-14 14:00:00+00:00,69152.11,68483.71751882813,68846.13
2026-01-14 15:00:00+00:00,69022.07,67790.8573118459,68174.84
2026-01-14 16:00:00+00:00,69799.53,69124.82791900565,68745.78
2026-01-14 17:00:00+00:00,71804.02,71725.3899233827,70245.9
2026-01-14 18:00:00+00:00,71364.41,71560.63522791892,70683.87
2026-01-14 19:00:00+00:00,69378.09,70111.19395429941,68543.68
2026-01-14 20:00:00+00:00,66369.89,66729.88398801719,65071.22
2026-01-14 21:00:00+00:00,62782.83,62494.497754309734,61329.1
2026-01-14 22:00:00+00:00,59156.78,59046.292025099094,57857.87
2026-01-14 23:00:00+00:00,55565.02,56526.94976738544,54607.91
2026-01-15 00:00:00+00:00,51938.04,53993.92037766865,52242.89
2026-01-15 01:00:00+00:00,50518.22,52226.64133611893,50401.91
2026-01-15 02:00:00+00:00,49679.45,51312.11500237618,49712.13
2026-01-15 03:00:00+00:00,49673.42,51925.681270309724,50055.84
2026-01-15 04:00:00+00:00,51056.32,53004.14553560734,51554.11
2026-01-15 05:00:00+00:00,54817.03,56252.382229996016,55641.38
2026-01-15 06:00:00+00:00,62541.9,64307.556166020135,62408.53
2026-01-15 07:00:00+00:00,68078.73,69953.8200563917,67964.59
2026-01-15 08:00:00+00:00,71304.35,72913.25502768111,71203.6
2026-01-15 09:00:00+00:00,71549.39,72761.19177898284,71610.02
2026-01-15 10:00:00+00:00,71516.41,72867.21824688042,71860.16
2026-01-15 11:00:00+00:00,71900.28,73039.81896022087,71572.43
2026-01-15 12:00:00+00:00,70669.02,72984.39384746642,70798.5
2026-01-15 13:00:00+00:00,68631.91,72020.67998503849,70106.45
2026-01-15 14:00:00+00:00,67262.29,70183.5810331184,68601.92
2026-01-15 15:00:00+00:00,67014.24,69706.33144447612,68607.34
2026-01-15 16:00:00+00:00,68641.31,70758.63170256426,70598.69
2026-01-15 17:00:00+00:00,71212.23,73046.5095995404,72797.37
2026-01-15 18:00:00+00:00,70995.13,72410.75516977771,72262.64
2026-01-15 19:00:00+00:00,69493.69,70255.10325462378,69892.17
2026-01-15 20:00:00+00:00,66374.19,67574.81030063628,66109.34
2026-01-15 21:00:00+00:00,62584.68,63478.128147223266,61952.79
2026-01-15 22:00:00+00:00,59393.34,60484.84222255449,58700.19
2026-01-15 23:00:00+00:00,56044.33,56451.12368067059,55188.39
2026-01-16 00:00:00+00:00,53568.66,53590.21311075939,52472.0
2026-01-16 01:00:00+00:00,51731.63,51649.29994494167,50928.27
2026-01-16 02:00:00+00:00,51540.06,50923.555067330344,50400.74
2026-01-16 03:00:00+00:00,51512.61,51218.32260465278,50684.92
2026-01-16 04:00:00+00:00,53164.0,52786.37750197605,52018.32
2026-01-16 05:00:00+00:00,56871.7,55880.937474897815,55804.22
2026-01-16 06:00:00+00:00,64421.8,63251.814495181796,62245.82
2026-01-16 07:00:00+00:00,70019.05,68990.00427550713,67964.89
2026-01-16 08:00:00+00:00,72832.67,71778.28375983049,70633.4
2026-01-16 09:00:00+00:00,72436.94,72021.49546575974,71022.01
2026-01-16 10:00:00+00:00,71343.22,72137.75284034874,71502.27
2026-01-16 11:00:00+00:00,70204.84,72499.002967048,71577.44
2026-01-16 12:00:00+00:00,68525.91,71353.39583686572,70604.17
2026-01-16 13:00:00+00:00,66995.93,69742.5811666177,69192.72
2026-01-16 14:00:00+00:00,64757.79,68172.35676460335,67540.49
2026-01-16 15:00:00+00:00,65022.67,67103.66512571329,66424.77
2026-01-16 16:00:00+00:00,66701.05,68757.52718200389,67346.21
2026-01-16 17:00:00+00:00,69011.17,71015.48144172486,69331.64
2026-01-16 18:00:00+00:00,68720.8,70948.35136168129,69599.22
2026-01-16 19:00:00+00:00,66067.9,68647.8858337905,68132.77
2026-01-16 20:00:00+00:00,62430.88,65508.12972161008,64773.22
2026-01-16 21:00:00+00:00,59356.01,61875.21197026871,60656.08
2026-01-16 22:00:00+00:00,56231.12,58702.86836486657,57481.16
2026-01-16 23:00:00+00:00,53271.14,54730.47351288738,54161.06
2026-01-17 00:00:00+00:00,50294.67,52568.09678402813,50387.4
2026-01-17 01:00:00+00:00,48365.75,50831.757536782025,48336.02
2026-01-17 02:00:00+00:00,47471.49,50047.663770388004,47460.34
2026-01-17 03:00:00+00:00,47263.98,49859.36600636957,47276.62
2026-01-17 04:00:00+00:00,47909.94,49991.28101454003,47451.0
2026-01-17 05:00:00+00:00,48960.47,50250.671242302495,49082.92
2026-01-17 06:00:00+00:00,50728.42,51912.33364180803,51446.8
2026-01-17 07:00:00+00:00,53116.5,54523.28745880234,54175.79
2026-01-17 08:00:00+00:00,56426.56,58111.90297040305,57057.9
2026-01-17 09:00:00+00:00,59333.24,60735.18881675425,59196.79
2026-01-17 10:00:00+00:00,60012.0,61723.294466728934,60734.23
2026-01-17 11:00:00+00:00,60765.11,61850.21987441773,61505.25
2026-01-17 12:00:00+00:00,59687.15,60704.57364515588,61195.18
2026-01-17 13:00:00+00:00,58399.87,59672.862912190205,59944.76
2026-01-17 14:00:00+00:00,57514.64,58980.959592697924,58656.26
